,team,team_name,year,total,home,away,week,weekly_attendance
0,Arizona,Cardinals,2001,893926,387475,506451,1,
1,Arizona,Cardinals,2001,893926,387475,506451,2,50913.0
2,Arizona,Cardinals,2001,893926,387475,506451,3,28878.0
3,Arizona,Cardinals,2001,893926,387475,506451,4,66360.0
4,Arizona,Cardinals,2001,893926,387475,506451,5,66944.0
5,Arizona,Cardinals,2001,893926,387475,506451,6,35916.0
6,Arizona,Cardinals,2001,893926,387475,506451,7,63114.0
7,Arizona,Cardinals,2001,893926,387475,506451,8,33430.0
8,Arizona,Cardinals,2001,893926,387475,506451,9,36917.0
9,Arizona,Cardinals,2001,893926,387475,506451,10,32322.0
10,Arizona,Cardinals,2001,893926,387475,506451,11,49398.0
11,Arizona,Cardinals,2001,893926,387475,506451,12,46601.0
12,Arizona,Cardinals,2001,893926,387475,506451,13,40056.0
13,Arizona,Cardinals,2001,893926,387475,506451,14,77913.0
14,Arizona,Cardinals,2001,893926,387475,506451,15,48883.0
15,Arizona,Cardinals,2001,893926,387475,506451,16,72025.0
16,Arizona,Cardinals,2001,893926,387475,506451,17,61721.0
17,Atlanta,Falcons,2001,964579,422814,541765,1,65989.0
18,Atlanta,Falcons,2001,964579,422814,541765,2,47804.0
19,Atlanta,Falcons,2001,964579,422814,541765,3,28878.0
20,Atlanta,Falcons,2001,964579,422814,541765,4,46483.0
21,Atlanta,Falcons,2001,964579,422814,541765,5,46727.0
22,Atlanta,Falcons,2001,964579,422814,541765,6,70020.0
23,Atlanta,Falcons,2001,964579,422814,541765,7,
24,Atlanta,Falcons,2001,964579,422814,541765,8,44229.0
25,Atlanta,Falcons,2001,964579,422814,541765,9,69010.0
26,Atlanta,Falcons,2001,964579,422814,541765,10,59849.0
27,Atlanta,Falcons,2001,964579,422814,541765,11,72234.0
28,Atlanta,Falcons,2001,964579,422814,541765,12,59318.0
29,Atlanta,Falcons,2001,964579,422814,541765,13,68826.0
30,Atlanta,Falcons,2001,964579,422814,541765,14,55603.0
31,Atlanta,Falcons,2001,964579,422814,541765,15,43320.0
32,Atlanta,Falcons,2001,964579,422814,541765,16,73559.0
33,Atlanta,Falcons,2001,964579,422814,541765,17,66033.0
34,Baltimore,Ravens,2001,1062373,551695,510678,1,69365.0
35,Baltimore,Ravens,2001,1062373,551695,510678,2,51121.0
36,Baltimore,Ravens,2001,1062373,551695,510678,3,75082.0
37,Baltimore,Ravens,2001,1062373,551695,510678,4,69494.0
38,Baltimore,Ravens,2001,1062373,551695,510678,5,59866.0
39,Baltimore,Ravens,2001,1062373,551695,510678,6,72818.0
40,Baltimore,Ravens,2001,1062373,551695,510678,7,69439.0
41,Baltimore,Ravens,2001,1062373,551695,510678,8,62906.0
42,Baltimore,Ravens,2001,1062373,551695,510678,9,68798.0
43,Baltimore,Ravens,2001,1062373,551695,510678,10,69353.0
44,Baltimore,Ravens,2001,1062373,551695,510678,11,53530.0
45,Baltimore,Ravens,2001,1062373,551695,510678,12,69382.0
46,Baltimore,Ravens,2001,1062373,551695,510678,13,
47,Baltimore,Ravens,2001,1062373,551695,510678,14,69506.0
48,Baltimore,Ravens,2001,1062373,551695,510678,15,68987.0
49,Baltimore,Ravens,2001,1062373,551695,510678,16,65619.0
50,Baltimore,Ravens,2001,1062373,551695,510678,17,69465.0
51,Buffalo,Bills,2001,1098587,560695,537892,1,71447.0
52,Buffalo,Bills,2001,1098587,560695,537892,2,56135.0
53,Buffalo,Bills,2001,1098587,560695,537892,3,72874.0
54,Buffalo,Bills,2001,1098587,560695,537892,4,72654.0
55,Buffalo,Bills,2001,1098587,560695,537892,5,
56,Buffalo,Bills,2001,1098587,560695,537892,6,58893.0
57,Buffalo,Bills,2001,1098587,560695,537892,7,63698.0
58,Buffalo,Bills,2001,1098587,560695,537892,8,63786.0
59,Buffalo,Bills,2001,1098587,560695,537892,9,60292.0
60,Buffalo,Bills,2001,1098587,560695,537892,10,60836.0
61,Buffalo,Bills,2001,1098587,560695,537892,11,73063.0
62,Buffalo,Bills,2001,1098587,560695,537892,12,67252.0
63,Buffalo,Bills,2001,1098587,560695,537892,13,44549.0
64,Buffalo,Bills,2001,1098587,560695,537892,14,45527.0
65,Buffalo,Bills,2001,1098587,560695,537892,15,43320.0
66,Buffalo,Bills,2001,1098587,560695,537892,16,78200.0
67,Buffalo,Bills,2001,1098587,560695,537892,17,73428.0
68,Carolina,Panthers,2001,1095192,583489,511703,1,64108.0
69,Carolina,Panthers,2001,1095192,583489,511703,2,47804.0
70,Carolina,Panthers,2001,1095192,583489,511703,3,73120.0
71,Carolina,Panthers,2001,1095192,583489,511703,4,66944.0
72,Carolina,Panthers,2001,1095192,583489,511703,5,72049.0
73,Carolina,Panthers,2001,1095192,583489,511703,6,74480.0
74,Carolina,Panthers,2001,1095192,583489,511703,7,72642.0
75,Carolina,Panthers,2001,1095192,583489,511703,8,72597.0
76,Carolina,Panthers,2001,1095192,583489,511703,9,66069.0
77,Carolina,Panthers,2001,1095192,583489,511703,10,72665.0
78,Carolina,Panthers,2001,1095192,583489,511703,11,72234.0
79,Carolina,Panthers,2001,1095192,583489,511703,12,70020.0
80,Carolina,Panthers,2001,1095192,583489,511703,13,44549.0
81,Carolina,Panthers,2001,1095192,583489,511703,14,
82,Carolina,Panthers,2001,1095192,583489,511703,15,72438.0
83,Carolina,Panthers,2001,1095192,583489,511703,16,72025.0
84,Carolina,Panthers,2001,1095192,583489,511703,17,71907.0
85,Chicago,Bears,2001,1080684,535552,545132,1,69365.0
86,Chicago,Bears,2001,1080684,535552,545132,2,66944.0
87,Chicago,Bears,2001,1080684,535552,545132,3,
88,Chicago,Bears,2001,1080684,535552,545132,4,46483.0
89,Chicago,Bears,2001,1080684,535552,545132,5,66944.0
90,Chicago,Bears,2001,1080684,535552,545132,6,63408.0
91,Chicago,Bears,2001,1080684,535552,545132,7,66944.0
92,Chicago,Bears,2001,1080684,535552,545132,8,66944.0
93,Chicago,Bears,2001,1080684,535552,545132,9,66944.0
94,Chicago,Bears,2001,1080684,535552,545132,10,65612.0
95,Chicago,Bears,2001,1080684,535552,545132,11,64214.0
96,Chicago,Bears,2001,1080684,535552,545132,12,66944.0
97,Chicago,Bears,2001,1080684,535552,545132,13,59869.0
98,Chicago,Bears,2001,1080684,535552,545132,14,66944.0
99,Chicago,Bears,2001,1080684,535552,545132,15,78884.0
100,Chicago,Bears,2001,1080684,535552,545132,16,76067.0
101,Chicago,Bears,2001,1080684,535552,545132,17,66944.0
102,Cincinnati,Bengals,2001,967434,469992,497442,1,51521.0
103,Cincinnati,Bengals,2001,967434,469992,497442,2,51121.0
104,Cincinnati,Bengals,2001,967434,469992,497442,3,56048.0
105,Cincinnati,Bengals,2001,967434,469992,497442,4,62335.0
106,Cincinnati,Bengals,2001,967434,469992,497442,5,64217.0
107,Cincinnati,Bengals,2001,967434,469992,497442,6,63408.0
108,Cincinnati,Bengals,2001,967434,469992,497442,7,69343.0
109,Cincinnati,Bengals,2001,967434,469992,497442,8,
110,Cincinnati,Bengals,2001,967434,469992,497442,9,57161.0
111,Cincinnati,Bengals,2001,967434,469992,497442,10,63865.0
112,Cincinnati,Bengals,2001,967434,469992,497442,11,72918.0
113,Cincinnati,Bengals,2001,967434,469992,497442,12,52135.0
114,Cincinnati,Bengals,2001,967434,469992,497442,13,44920.0
115,Cincinnati,Bengals,2001,967434,469992,497442,14,77745.0
116,Cincinnati,Bengals,2001,967434,469992,497442,15,68987.0
117,Cincinnati,Bengals,2001,967434,469992,497442,16,63751.0
118,Cincinnati,Bengals,2001,967434,469992,497442,17,68798.0
119,Cleveland,Browns,2001,1057139,581544,475595,1,72318.0
120,Cleveland,Browns,2001,1057139,581544,475595,2,73168.0
121,Cleveland,Browns,2001,1057139,581544,475595,3,57875.0
122,Cleveland,Browns,2001,1057139,581544,475595,4,73018.0
123,Cleveland,Browns,2001,1057139,581544,475595,5,64217.0
124,Cleveland,Browns,2001,1057139,581544,475595,6,72818.0
125,Cleveland,Browns,2001,1057139,581544,475595,7,
126,Cleveland,Browns,2001,1057139,581544,475595,8,66944.0
127,Cleveland,Browns,2001,1057139,581544,475595,9,73218.0
128,Cleveland,Browns,2001,1057139,581544,475595,10,69353.0
129,Cleveland,Browns,2001,1057139,581544,475595,11,72918.0
130,Cleveland,Browns,2001,1057139,581544,475595,12,72818.0
131,Cleveland,Browns,2001,1057139,581544,475595,13,60292.0
132,Cleveland,Browns,2001,1057139,581544,475595,14,72818.0
133,Cleveland,Browns,2001,1057139,581544,475595,15,59824.0
134,Cleveland,Browns,2001,1057139,581544,475595,16,68798.0
135,Cleveland,Browns,2001,1057139,581544,475595,17,59189.0
136,Dallas,Cowboys,2001,1075470,504360,571110,1,61521.0
137,Dallas,Cowboys,2001,1075470,504360,571110,2,63430.0
138,Dallas,Cowboys,2001,1075470,504360,571110,3,66621.0
139,Dallas,Cowboys,2001,1075470,504360,571110,4,61535.0
140,Dallas,Cowboys,2001,1075470,504360,571110,5,63941.0
141,Dallas,Cowboys,2001,1075470,504360,571110,6,
142,Dallas,Cowboys,2001,1075470,504360,571110,7,63114.0
143,Dallas,Cowboys,2001,1075470,504360,571110,8,78673.0
144,Dallas,Cowboys,2001,1075470,504360,571110,9,69010.0
145,Dallas,Cowboys,2001,1075470,504360,571110,10,63204.0
146,Dallas,Cowboys,2001,1075470,504360,571110,11,64104.0
147,Dallas,Cowboys,2001,1075470,504360,571110,12,85112.0
148,Dallas,Cowboys,2001,1075470,504360,571110,13,61821.0
149,Dallas,Cowboys,2001,1075470,504360,571110,14,63366.0
150,Dallas,Cowboys,2001,1075470,504360,571110,15,48883.0
151,Dallas,Cowboys,2001,1075470,504360,571110,16,64366.0
152,Dallas,Cowboys,2001,1075470,504360,571110,17,77512.0
153,Denver,Broncos,2001,1140030,604042,535988,1,75735.0
154,Denver,Broncos,2001,1140030,604042,535988,2,50913.0
155,Denver,Broncos,2001,1140030,604042,535988,3,75082.0
156,Denver,Broncos,2001,1140030,604042,535988,4,75037.0
157,Denver,Broncos,2001,1140030,604042,535988,5,61837.0
158,Denver,Broncos,2001,1140030,604042,535988,6,67521.0
159,Denver,Broncos,2001,1140030,604042,535988,7,74750.0
160,Denver,Broncos,2001,1140030,604042,535988,8,62637.0
161,Denver,Broncos,2001,1140030,604042,535988,9,74951.0
162,Denver,Broncos,2001,1140030,604042,535988,10,74622.0
163,Denver,Broncos,2001,1140030,604042,535988,11,64104.0
164,Denver,Broncos,2001,1140030,604042,535988,12,73938.0
165,Denver,Broncos,2001,1140030,604042,535988,13,74524.0
166,Denver,Broncos,2001,1140030,604042,535988,14,77778.0
167,Denver,Broncos,2001,1140030,604042,535988,15,
168,Denver,Broncos,2001,1140030,604042,535988,16,75582.0
169,Denver,Broncos,2001,1140030,604042,535988,17,56192.0
170,Detroit,Lions,2001,1140926,607076,533850,1,59523.0
171,Detroit,Lions,2001,1140926,607076,533850,2,73168.0
172,Detroit,Lions,2001,1140926,607076,533850,3,
173,Detroit,Lions,2001,1140926,607076,533850,4,77765.0
174,Detroit,Lions,2001,1140926,607076,533850,5,64048.0
175,Detroit,Lions,2001,1140926,607076,533850,6,76940.0
176,Detroit,Lions,2001,1140926,607076,533850,7,69343.0
177,Detroit,Lions,2001,1140926,607076,533850,8,67605.0
178,Detroit,Lions,2001,1140926,607076,533850,9,74268.0
179,Detroit,Lions,2001,1140926,607076,533850,10,32322.0
180,Detroit,Lions,2001,1140926,607076,533850,11,77730.0
181,Detroit,Lions,2001,1140926,607076,533850,12,66944.0
182,Detroit,Lions,2001,1140926,607076,533850,13,65514.0
183,Detroit,Lions,2001,1140926,607076,533850,14,72190.0
184,Detroit,Lions,2001,1140926,607076,533850,15,62809.0
185,Detroit,Lions,2001,1140926,607076,533850,16,76067.0
186,Detroit,Lions,2001,1140926,607076,533850,17,77512.0
187,Green Bay,Packers,2001,1049602,478747,570855,1,59523.0
188,Green Bay,Packers,2001,1049602,478747,570855,2,59771.0
189,Green Bay,Packers,2001,1049602,478747,570855,3,73120.0
190,Green Bay,Packers,2001,1049602,478747,570855,4,65510.0
191,Green Bay,Packers,2001,1049602,478747,570855,5,59866.0
192,Green Bay,Packers,2001,1049602,478747,570855,6,64165.0
193,Green Bay,Packers,2001,1049602,478747,570855,7,
194,Green Bay,Packers,2001,1049602,478747,570855,8,59861.0
195,Green Bay,Packers,2001,1049602,478747,570855,9,66944.0
196,Green Bay,Packers,2001,1049602,478747,570855,10,59849.0
197,Green Bay,Packers,2001,1049602,478747,570855,11,77730.0
198,Green Bay,Packers,2001,1049602,478747,570855,12,66908.0
199,Green Bay,Packers,2001,1049602,478747,570855,13,59869.0
200,Green Bay,Packers,2001,1049602,478747,570855,14,68804.0
201,Green Bay,Packers,2001,1049602,478747,570855,15,59824.0
202,Green Bay,Packers,2001,1049602,478747,570855,16,59870.0
203,Green Bay,Packers,2001,1049602,478747,570855,17,78601.0
204,Indianapolis,Colts,2001,1008013,454319,553694,1,78606.0
205,Indianapolis,Colts,2001,1008013,454319,553694,2,56135.0
206,Indianapolis,Colts,2001,1008013,454319,553694,3,60292.0
207,Indianapolis,Colts,2001,1008013,454319,553694,4,
208,Indianapolis,Colts,2001,1008013,454319,553694,5,56972.0
209,Indianapolis,Colts,2001,1008013,454319,553694,6,56022.0
210,Indianapolis,Colts,2001,1008013,454319,553694,7,74212.0
211,Indianapolis,Colts,2001,1008013,454319,553694,8,63786.0
212,Indianapolis,Colts,2001,1008013,454319,553694,9,57127.0
213,Indianapolis,Colts,2001,1008013,454319,553694,10,70020.0
214,Indianapolis,Colts,2001,1008013,454319,553694,11,56393.0
215,Indianapolis,Colts,2001,1008013,454319,553694,12,69382.0
216,Indianapolis,Colts,2001,1008013,454319,553694,13,73858.0
217,Indianapolis,Colts,2001,1008013,454319,553694,14,55603.0
218,Indianapolis,Colts,2001,1008013,454319,553694,15,56302.0
219,Indianapolis,Colts,2001,1008013,454319,553694,16,66084.0
220,Indianapolis,Colts,2001,1008013,454319,553694,17,56192.0
221,Jacksonville,Jaguars,2001,991957,482510,509447,1,63785.0
222,Jacksonville,Jaguars,2001,991957,482510,509447,2,65994.0
223,Jacksonville,Jaguars,2001,991957,482510,509447,3,57875.0
224,Jacksonville,Jaguars,2001,991957,482510,509447,4,54524.0
225,Jacksonville,Jaguars,2001,991957,482510,509447,5,
226,Jacksonville,Jaguars,2001,991957,482510,509447,6,58893.0
227,Jacksonville,Jaguars,2001,991957,482510,509447,7,69439.0
228,Jacksonville,Jaguars,2001,991957,482510,509447,8,68798.0
229,Jacksonville,Jaguars,2001,991957,482510,509447,9,57161.0
230,Jacksonville,Jaguars,2001,991957,482510,509447,10,62644.0
231,Jacksonville,Jaguars,2001,991957,482510,509447,11,53530.0
232,Jacksonville,Jaguars,2001,991957,482510,509447,12,66908.0
233,Jacksonville,Jaguars,2001,991957,482510,509447,13,44920.0
234,Jacksonville,Jaguars,2001,991957,482510,509447,14,72818.0
235,Jacksonville,Jaguars,2001,991957,482510,509447,15,64150.0
236,Jacksonville,Jaguars,2001,991957,482510,509447,16,59396.0
237,Jacksonville,Jaguars,2001,991957,482510,509447,17,66944.0
238,Kansas City,Chiefs,2001,1115272,631365,483907,1,78844.0
239,Kansas City,Chiefs,2001,1115272,631365,483907,2,77666.0
240,Kansas City,Chiefs,2001,1115272,631365,483907,3,76573.0
241,Kansas City,Chiefs,2001,1115272,631365,483907,4,75037.0
242,Kansas City,Chiefs,2001,1115272,631365,483907,5,78413.0
243,Kansas City,Chiefs,2001,1115272,631365,483907,6,35916.0
244,Kansas City,Chiefs,2001,1115272,631365,483907,7,74212.0
245,Kansas City,Chiefs,2001,1115272,631365,483907,8,58789.0
246,Kansas City,Chiefs,2001,1115272,631365,483907,9,78234.0
247,Kansas City,Chiefs,2001,1115272,631365,483907,10,
248,Kansas City,Chiefs,2001,1115272,631365,483907,11,77357.0
249,Kansas City,Chiefs,2001,1115272,631365,483907,12,77087.0
250,Kansas City,Chiefs,2001,1115272,631365,483907,13,60784.0
251,Kansas City,Chiefs,2001,1115272,631365,483907,14,77778.0
252,Kansas City,Chiefs,2001,1115272,631365,483907,15,76131.0
253,Kansas City,Chiefs,2001,1115272,631365,483907,16,59396.0
254,Kansas City,Chiefs,2001,1115272,631365,483907,17,58460.0
255,Miami,Dolphins,2001,1118883,589909,528974,1,68798.0
256,Miami,Dolphins,2001,1118883,589909,528974,2,73404.0
257,Miami,Dolphins,2001,1118883,589909,528974,3,66046.0
258,Miami,Dolphins,2001,1118883,589909,528974,4,72713.0
259,Miami,Dolphins,2001,1118883,589909,528974,5,78823.0
260,Miami,Dolphins,2001,1118883,589909,528974,6,
261,Miami,Dolphins,2001,1118883,589909,528974,7,59108.0
262,Miami,Dolphins,2001,1118883,589909,528974,8,72597.0
263,Miami,Dolphins,2001,1118883,589909,528974,9,57127.0
264,Miami,Dolphins,2001,1118883,589909,528974,10,74259.0
265,Miami,Dolphins,2001,1118883,589909,528974,11,73063.0
266,Miami,Dolphins,2001,1118883,589909,528974,12,73938.0
267,Miami,Dolphins,2001,1118883,589909,528974,13,73858.0
268,Miami,Dolphins,2001,1118883,589909,528974,14,68223.0
269,Miami,Dolphins,2001,1118883,589909,528974,15,60292.0
270,Miami,Dolphins,2001,1118883,589909,528974,16,73559.0
271,Miami,Dolphins,2001,1118883,589909,528974,17,73428.0
272,Minnesota,Vikings,2001,1029262,513322,515940,1,64108.0
273,Minnesota,Vikings,2001,1029262,513322,515940,2,66944.0
274,Minnesota,Vikings,2001,1029262,513322,515940,3,64105.0
275,Minnesota,Vikings,2001,1029262,513322,515940,4,70020.0
276,Minnesota,Vikings,2001,1029262,513322,515940,5,64048.0
277,Minnesota,Vikings,2001,1029262,513322,515940,6,64165.0
278,Minnesota,Vikings,2001,1029262,513322,515940,7,65558.0
279,Minnesota,Vikings,2001,1029262,513322,515940,8,
280,Minnesota,Vikings,2001,1029262,513322,515940,9,65638.0
281,Minnesota,Vikings,2001,1029262,513322,515940,10,64283.0
282,Minnesota,Vikings,2001,1029262,513322,515940,11,64214.0
283,Minnesota,Vikings,2001,1029262,513322,515940,12,62661.0
284,Minnesota,Vikings,2001,1029262,513322,515940,13,64271.0
285,Minnesota,Vikings,2001,1029262,513322,515940,14,72190.0
286,Minnesota,Vikings,2001,1029262,513322,515940,15,64150.0
287,Minnesota,Vikings,2001,1029262,513322,515940,16,59870.0
288,Minnesota,Vikings,2001,1029262,513322,515940,17,69465.0
289,New England,Patriots,2001,1030594,482336,548258,1,51521.0
290,New England,Patriots,2001,1030594,482336,548258,2,60292.0
291,New England,Patriots,2001,1030594,482336,548258,3,60292.0
292,New England,Patriots,2001,1030594,482336,548258,4,72713.0
293,New England,Patriots,2001,1030594,482336,548258,5,60292.0
294,New England,Patriots,2001,1030594,482336,548258,6,56022.0
295,New England,Patriots,2001,1030594,482336,548258,7,74750.0
296,New England,Patriots,2001,1030594,482336,548258,8,44229.0
297,New England,Patriots,2001,1030594,482336,548258,9,60292.0
298,New England,Patriots,2001,1030594,482336,548258,10,60292.0
299,New England,Patriots,2001,1030594,482336,548258,11,60292.0
300,New England,Patriots,2001,1030594,482336,548258,12,78712.0
301,New England,Patriots,2001,1030594,482336,548258,13,60292.0
302,New England,Patriots,2001,1030594,482336,548258,14,45527.0
303,New England,Patriots,2001,1030594,482336,548258,15,60292.0
304,New England,Patriots,2001,1030594,482336,548258,16,
305,New England,Patriots,2001,1030594,482336,548258,17,71907.0
306,New Orleans,Saints,2001,980803,504315,476488,1,71447.0
307,New Orleans,Saints,2001,980803,504315,476488,2,
308,New Orleans,Saints,2001,980803,504315,476488,3,78451.0
309,New Orleans,Saints,2001,980803,504315,476488,4,70020.0
310,New Orleans,Saints,2001,980803,504315,476488,5,72049.0
311,New Orleans,Saints,2001,980803,504315,476488,6,70020.0
312,New Orleans,Saints,2001,980803,504315,476488,7,66189.0
313,New Orleans,Saints,2001,980803,504315,476488,8,70020.0
314,New Orleans,Saints,2001,980803,504315,476488,9,68083.0
315,New Orleans,Saints,2001,980803,504315,476488,10,70020.0
316,New Orleans,Saints,2001,980803,504315,476488,11,60292.0
317,New Orleans,Saints,2001,980803,504315,476488,12,70020.0
318,New Orleans,Saints,2001,980803,504315,476488,13,68826.0
319,New Orleans,Saints,2001,980803,504315,476488,14,70332.0
320,New Orleans,Saints,2001,980803,504315,476488,15,65526.0
321,New Orleans,Saints,2001,980803,504315,476488,16,70020.0
322,New Orleans,Saints,2001,980803,504315,476488,17,70020.0
323,New York,Giants,2001,1135455,624085,511370,1,75735.0
324,New York,Giants,2001,1135455,624085,511370,2,77666.0
325,New York,Giants,2001,1135455,624085,511370,3,78451.0
326,New York,Giants,2001,1135455,624085,511370,4,78651.0
327,New York,Giants,2001,1135455,624085,511370,5,65992.0
328,New York,Giants,2001,1135455,624085,511370,6,78821.0
329,New York,Giants,2001,1135455,624085,511370,7,80316.0
330,New York,Giants,2001,1135455,624085,511370,8,78673.0
331,New York,Giants,2001,1135455,624085,511370,9,36917.0
332,New York,Giants,2001,1135455,624085,511370,10,64283.0
333,New York,Giants,2001,1135455,624085,511370,11,78756.0
334,New York,Giants,2001,1135455,624085,511370,12,
335,New York,Giants,2001,1135455,624085,511370,13,61821.0
336,New York,Giants,2001,1135455,624085,511370,14,77913.0
337,New York,Giants,2001,1135455,624085,511370,15,78119.0
338,New York,Giants,2001,1135455,624085,511370,16,65885.0
339,New York,Giants,2001,1135455,624085,511370,17,78601.0
340,New York,Jets,2001,1145146,623711,521435,1,78606.0
341,New York,Jets,2001,1145146,623711,521435,2,60292.0
342,New York,Jets,2001,1145146,623711,521435,3,78722.0
343,New York,Jets,2001,1145146,623711,521435,4,72654.0
344,New York,Jets,2001,1145146,623711,521435,5,78823.0
345,New York,Jets,2001,1145146,623711,521435,6,78766.0
346,New York,Jets,2001,1145146,623711,521435,7,72642.0
347,New York,Jets,2001,1145146,623711,521435,8,70020.0
348,New York,Jets,2001,1145146,623711,521435,9,78234.0
349,New York,Jets,2001,1145146,623711,521435,10,74259.0
350,New York,Jets,2001,1145146,623711,521435,11,
351,New York,Jets,2001,1145146,623711,521435,12,78712.0
352,New York,Jets,2001,1145146,623711,521435,13,62884.0
353,New York,Jets,2001,1145146,623711,521435,14,77745.0
354,New York,Jets,2001,1145146,623711,521435,15,56302.0
355,New York,Jets,2001,1145146,623711,521435,16,78200.0
356,New York,Jets,2001,1145146,623711,521435,17,62011.0
357,Oakland,Raiders,2001,998655,462515,536140,1,78844.0
358,Oakland,Raiders,2001,998655,462515,536140,2,73404.0
359,Oakland,Raiders,2001,998655,462515,536140,3,54629.0
360,Oakland,Raiders,2001,998655,462515,536140,4,61535.0
361,Oakland,Raiders,2001,998655,462515,536140,5,56972.0
362,Oakland,Raiders,2001,998655,462515,536140,6,
363,Oakland,Raiders,2001,998655,462515,536140,7,65342.0
364,Oakland,Raiders,2001,998655,462515,536140,8,62637.0
365,Oakland,Raiders,2001,998655,462515,536140,9,67231.0
366,Oakland,Raiders,2001,998655,462515,536140,10,61960.0
367,Oakland,Raiders,2001,998655,462515,536140,11,78756.0
368,Oakland,Raiders,2001,998655,462515,536140,12,46601.0
369,Oakland,Raiders,2001,998655,462515,536140,13,60784.0
370,Oakland,Raiders,2001,998655,462515,536140,14,67349.0
371,Oakland,Raiders,2001,998655,462515,536140,15,61934.0
372,Oakland,Raiders,2001,998655,462515,536140,16,75582.0
373,Oakland,Raiders,2001,998655,462515,536140,17,62011.0
374,Philadelphia,Eagles,2001,1039856,523531,516325,1,66243.0
375,Philadelphia,Eagles,2001,1039856,523531,516325,2,62826.0
376,Philadelphia,Eagles,2001,1039856,523531,516325,3,66621.0
377,Philadelphia,Eagles,2001,1039856,523531,516325,4,66360.0
378,Philadelphia,Eagles,2001,1039856,523531,516325,5,
379,Philadelphia,Eagles,2001,1039856,523531,516325,6,78821.0
380,Philadelphia,Eagles,2001,1039856,523531,516325,7,65342.0
381,Philadelphia,Eagles,2001,1039856,523531,516325,8,33430.0
382,Philadelphia,Eagles,2001,1039856,523531,516325,9,65638.0
383,Philadelphia,Eagles,2001,1039856,523531,516325,10,63204.0
384,Philadelphia,Eagles,2001,1039856,523531,516325,11,65666.0
385,Philadelphia,Eagles,2001,1039856,523531,516325,12,77087.0
386,Philadelphia,Eagles,2001,1039856,523531,516325,13,65438.0
387,Philadelphia,Eagles,2001,1039856,523531,516325,14,84936.0
388,Philadelphia,Eagles,2001,1039856,523531,516325,15,68124.0
389,Philadelphia,Eagles,2001,1039856,523531,516325,16,65885.0
390,Philadelphia,Eagles,2001,1039856,523531,516325,17,65541.0
391,Pittsburgh,Steelers,2001,987037,440426,546611,1,63785.0
392,Pittsburgh,Steelers,2001,987037,440426,546611,2,
393,Pittsburgh,Steelers,2001,987037,440426,546611,3,72874.0
394,Pittsburgh,Steelers,2001,987037,440426,546611,4,62335.0
395,Pittsburgh,Steelers,2001,987037,440426,546611,5,78413.0
396,Pittsburgh,Steelers,2001,987037,440426,546611,6,65588.0
397,Pittsburgh,Steelers,2001,987037,440426,546611,7,63763.0
398,Pittsburgh,Steelers,2001,987037,440426,546611,8,62906.0
399,Pittsburgh,Steelers,2001,987037,440426,546611,9,73218.0
400,Pittsburgh,Steelers,2001,987037,440426,546611,10,62644.0
401,Pittsburgh,Steelers,2001,987037,440426,546611,11,68801.0
402,Pittsburgh,Steelers,2001,987037,440426,546611,12,62661.0
403,Pittsburgh,Steelers,2001,987037,440426,546611,13,62884.0
404,Pittsburgh,Steelers,2001,987037,440426,546611,14,69506.0
405,Pittsburgh,Steelers,2001,987037,440426,546611,15,62809.0
406,Pittsburgh,Steelers,2001,987037,440426,546611,16,63751.0
407,Pittsburgh,Steelers,2001,987037,440426,546611,17,59189.0
408,San Diego,Chargers,2001,981863,433459,548404,1,60629.0
409,San Diego,Chargers,2001,981863,433459,548404,2,63430.0
410,San Diego,Chargers,2001,981863,433459,548404,3,56048.0
411,San Diego,Chargers,2001,981863,433459,548404,4,73018.0
412,San Diego,Chargers,2001,981863,433459,548404,5,60292.0
413,San Diego,Chargers,2001,981863,433459,548404,6,67521.0
414,San Diego,Chargers,2001,981863,433459,548404,7,63698.0
415,San Diego,Chargers,2001,981863,433459,548404,8,58789.0
416,San Diego,Chargers,2001,981863,433459,548404,9,74951.0
417,San Diego,Chargers,2001,981863,433459,548404,10,61960.0
418,San Diego,Chargers,2001,981863,433459,548404,11,49398.0
419,San Diego,Chargers,2001,981863,433459,548404,12,55466.0
420,San Diego,Chargers,2001,981863,433459,548404,13,65438.0
421,San Diego,Chargers,2001,981863,433459,548404,14,67349.0
422,San Diego,Chargers,2001,981863,433459,548404,15,76131.0
423,San Diego,Chargers,2001,981863,433459,548404,16,51412.0
424,San Diego,Chargers,2001,981863,433459,548404,17,
425,San Francisco,49ers,2001,1057954,541964,515990,1,65989.0
426,San Francisco,49ers,2001,1057954,541964,515990,2,67536.0
427,San Francisco,49ers,2001,1057954,541964,515990,3,78722.0
428,San Francisco,49ers,2001,1057954,541964,515990,4,66944.0
429,San Francisco,49ers,2001,1057954,541964,515990,5,46727.0
430,San Francisco,49ers,2001,1057954,541964,515990,6,
431,San Francisco,49ers,2001,1057954,541964,515990,7,66944.0
432,San Francisco,49ers,2001,1057954,541964,515990,8,67605.0
433,San Francisco,49ers,2001,1057954,541964,515990,9,68083.0
434,San Francisco,49ers,2001,1057954,541964,515990,10,72665.0
435,San Francisco,49ers,2001,1057954,541964,515990,11,56393.0
436,San Francisco,49ers,2001,1057954,541964,515990,12,67252.0
437,San Francisco,49ers,2001,1057954,541964,515990,13,66218.0
438,San Francisco,49ers,2001,1057954,541964,515990,14,68223.0
439,San Francisco,49ers,2001,1057954,541964,515990,15,68124.0
